STATION,TIME,ENTRIES,EXITS
NORTHERN BLVD,20151114,45304.0,32634.0
NORTHERN BLVD,20151212,41268.0,29187.5
NORTHERN BLVD,20160109,41208.0,29863.0
NORTHERN BLVD,20160206,42237.5,30488.0
NORTHERN BLVD,20160305,44607.0,32217.5
NORTHERN BLVD,20160402,44083.5,32308.0
NORTHERN BLVD,20160430,44151.0,31909.0
NORTHERN BLVD,20160528,44603.0,33361.5
NORTHERN BLVD,20160625,41841.5,31209.5
NORTHERN BLVD,20160723,40940.5,30219.5
NORTHERN BLVD,20160820,38738.5,28996.0
NORTHERN BLVD,20160917,42742.5,31259.0
NORTHERN BLVD,20161015,43742.0,32336.0
NORTHERN BLVD,20161112,42545.5,30433.0
NORTHERN BLVD,20161210,43157.0,30963.5
NORTHERN BLVD,20170107,39700.0,28526.5
NORTHERN BLVD,20170204,38622.5,27696.5
NORTHERN BLVD,20170304,41242.5,29093.0
NORTHERN BLVD,20150404,45789.5,32130.5
NORWOOD 205 ST,20150418,53663.0,35027.0
NORWOOD 205 ST,20150516,52055.0,33716.0
NORWOOD 205 ST,20150613,50191.0,32537.0
NORWOOD 205 ST,20150711,49541.0,32218.0
NORWOOD 205 ST,20150808,48973.5,32295.5
NORWOOD 205 ST,20150905,51331.0,33513.5
NORWOOD 205 ST,20151003,53801.5,34166.5
NORWOOD 205 ST,20151031,53743.5,33875.5
NORWOOD 205 ST,20151128,53512.5,33012.5
NORWOOD 205 ST,20151226,47465.5,30449.5
NORWOOD 205 ST,20160123,50152.5,30317.0
NORWOOD 205 ST,20160220,51940.0,31104.0
NORWOOD 205 ST,20160319,53330.5,32732.0
NORWOOD 205 ST,20160416,53411.5,32635.5
NORWOOD 205 ST,20160514,53953.5,33102.5
NORWOOD 205 ST,20160611,52997.0,33459.0
NORWOOD 205 ST,20160709,50691.0,31923.0
NORWOOD 205 ST,20160806,49515.0,31621.5
NORWOOD 205 ST,20160903,51750.0,32321.5
NORWOOD 205 ST,20161001,54425.0,34157.0
NORWOOD 205 ST,20161029,54118.5,32106.5
NORWOOD 205 ST,20161126,53652.5,31661.5
NORWOOD 205 ST,20161224,48463.0,28608.0
NORWOOD 205 ST,20170121,49639.0,29864.5
NORWOOD 205 ST,20170218,52867.5,30322.5
NORWOOD 205 ST,20170318,55344.5,34033.0
NORWOOD AV,20150404,21450.0,19866.5
NORWOOD AV,20150502,22664.5,21449.0
NORWOOD AV,20150530,21981.0,21159.5
NORWOOD AV,20150627,20337.0,18647.5
NORWOOD AV,20150725,20270.5,18517.5
NORWOOD AV,20150822,20212.5,19065.0
NORWOOD AV,20150919,22656.0,21169.5
NORWOOD AV,20151017,23080.5,21527.5
NORWOOD AV,20151114,22167.5,19936.0
NORWOOD AV,20151212,20532.0,18514.5
NORWOOD AV,20160109,19779.0,18315.5
NORWOOD AV,20160206,21118.0,18753.5
NORWOOD AV,20160305,21804.0,19633.5
NORWOOD AV,20160402,22333.5,20192.0
NORWOOD AV,20160430,22307.5,20308.5
NORWOOD AV,20160528,19092.0,16960.0
NORWOOD AV,20160625,20552.5,18628.0
NORWOOD AV,20160723,20123.0,17875.5
NORWOOD AV,20160820,19655.0,17652.5
NORWOOD AV,20160917,22653.0,20136.5
NORWOOD AV,20161015,22186.5,19610.0
NORWOOD AV,20161112,21184.0,18257.5
NORWOOD AV,20161210,20597.0,17563.0
NORWOOD AV,20170107,18962.5,16555.0
NORWOOD AV,20170204,18547.5,16010.0
NORWOOD AV,20170304,20939.5,18188.5
NORWOOD AV,20150404,69909.0,48361.5
NOSTRAND AV,20150418,131864.5,85881.0
NOSTRAND AV,20150516,131350.0,86127.0
NOSTRAND AV,20150613,127539.5,84241.0
NOSTRAND AV,20150711,120451.0,79186.0
NOSTRAND AV,20150808,117669.0,78317.5
NOSTRAND AV,20150905,126720.5,83751.5
NOSTRAND AV,20151003,134435.0,86564.0
NOSTRAND AV,20151031,142428.5,100461.0
NOSTRAND AV,20151128,143464.5,96147.5
NOSTRAND AV,20151226,123576.0,88152.0
NOSTRAND AV,20160123,132738.0,96148.0
NOSTRAND AV,20160220,141176.5,103019.5
NOSTRAND AV,20160319,132787.5,87744.5
NOSTRAND AV,20160416,133763.0,85688.0
NOSTRAND AV,20160514,131034.5,83203.5
NOSTRAND AV,20160611,129463.5,82833.0
NOSTRAND AV,20160709,122956.5,81389.0
NOSTRAND AV,20160806,119488.0,80044.0
NOSTRAND AV,20160903,127094.0,83353.0
NOSTRAND AV,20161001,131314.5,82863.5
NOSTRAND AV,20161029,138569.0,91616.5
NOSTRAND AV,20161126,139183.5,94329.5
NOSTRAND AV,20161224,127119.5,86782.5
NOSTRAND AV,20170121,131933.5,91440.0
NOSTRAND AV,20170218,140462.5,95696.5
NOSTRAND AV,20170318,131909.0,82348.5
OCEAN PKWY,20150404,18946.0,9436.0
OCEAN PKWY,20150502,20110.5,10537.5
OCEAN PKWY,20150530,18875.5,10490.0
OCEAN PKWY,20150627,17817.0,11071.0
OCEAN PKWY,20150725,18517.5,11756.0
OCEAN PKWY,20150822,18387.0,12142.0
OCEAN PKWY,20150919,20117.0,11043.5
OCEAN PKWY,20151017,20663.5,10699.5
OCEAN PKWY,20151114,20463.5,9654.5
OCEAN PKWY,20151212,19356.0,9643.0
OCEAN PKWY,20160109,18459.0,9018.5
OCEAN PKWY,20160206,18820.0,9434.0
OCEAN PKWY,20160305,19726.5,9974.5
OCEAN PKWY,20160402,19326.0,9752.0
OCEAN PKWY,20160430,19126.0,9340.5
OCEAN PKWY,20160528,19535.5,10176.0
OCEAN PKWY,20160625,18427.5,10292.5
OCEAN PKWY,20160723,18818.0,10625.0
OCEAN PKWY,20160820,18028.5,10028.5
OCEAN PKWY,20160917,20528.0,9934.5
OCEAN PKWY,20161015,19911.5,8628.5
OCEAN PKWY,20161112,19952.0,9404.0
OCEAN PKWY,20161210,20315.0,9282.5
OCEAN PKWY,20170107,18226.0,8527.0
OCEAN PKWY,20170204,19277.0,8970.0
OCEAN PKWY,20170304,20140.0,8727.5
OCEAN PKWY,20150404,24762.0,18077.0
PARK PLACE,20150418,32015.0,30565.5
PARK PLACE,20150516,31511.5,30435.0
PARK PLACE,20150613,31245.0,30356.5
PARK PLACE,20150711,30069.5,28690.5
PARK PLACE,20150808,28553.5,26966.5
PARK PLACE,20150905,29312.0,28035.0
PARK PLACE,20151003,31741.0,30278.5
PARK PLACE,20151031,31622.0,30047.5
PARK PLACE,20151128,32794.5,30331.0
PARK PLACE,20151226,27424.5,25171.5
PARK PLACE,20160123,30486.0,27869.5
PARK PLACE,20160220,32152.0,29551.5
PARK PLACE,20160319,31414.0,30381.0
PARK PLACE,20160416,33093.5,30755.5
PARK PLACE,20160514,31890.5,29939.5
PARK PLACE,20160611,31125.0,29173.0
PARK PLACE,20160709,30082.5,27972.5
PARK PLACE,20160806,28993.5,26697.0
PARK PLACE,20160903,29195.0,27040.5
PARK PLACE,20161001,29792.5,28069.5
PARK PLACE,20161029,32362.0,29758.5
PARK PLACE,20161126,32179.5,28837.0
PARK PLACE,20161224,27862.0,25290.0
PARK PLACE,20170121,29594.5,26663.0
PARK PLACE,20170218,32225.0,28789.5
PARK PLACE,20170318,31016.5,28894.5
PARKSIDE AV,20150404,29749.5,21498.0
PARKSIDE AV,20150502,30834.5,21065.5
PARKSIDE AV,20150530,32158.0,17172.5
PARKSIDE AV,20150627,31716.5,20500.5
PARKSIDE AV,20150725,27259.0,20544.0
PARKSIDE AV,20150822,26115.5,20143.0
PARKSIDE AV,20150919,31995.0,20633.5
PARKSIDE AV,20151017,34478.0,21672.5
PARKSIDE AV,20151114,32778.0,19985.0
PARKSIDE AV,20151212,30567.0,19505.5
PARKSIDE AV,20160109,31385.0,19701.5
PARKSIDE AV,20160206,24652.5,15265.0
PARKSIDE AV,20160305,33140.0,20372.0
PARKSIDE AV,20160402,34812.0,21274.5
PARKSIDE AV,20160430,33603.0,20847.0
PARKSIDE AV,20160528,35747.5,21761.0
PARKSIDE AV,20160625,34881.5,21933.5
PARKSIDE AV,20160723,34727.0,21583.0
PARKSIDE AV,20160820,32544.0,21400.0
PARKSIDE AV,20160917,32795.5,21272.0
PARKSIDE AV,20161015,34099.5,20304.0
PARKSIDE AV,20161112,29963.5,19202.5
PARKSIDE AV,20161210,32821.5,19919.5
PARKSIDE AV,20170107,33642.5,20676.5
PARKSIDE AV,20170204,34687.0,20620.0
PARKSIDE AV,20170304,34802.0,20548.0
PARKSIDE AV,20150404,37165.5,25581.5
PARSONS BLVD,20150418,41036.5,33782.0
PARSONS BLVD,20150516,39775.5,31778.5
PARSONS BLVD,20150613,38306.0,30191.0
PARSONS BLVD,20150711,36136.0,29532.0
PARSONS BLVD,20150808,38380.5,30090.0
PARSONS BLVD,20150905,35973.5,29214.0
PARSONS BLVD,20151003,40122.5,33626.5
PARSONS BLVD,20151031,41876.5,36436.5
PARSONS BLVD,20151128,42354.5,38688.0
PARSONS BLVD,20151226,38047.0,33901.0
PARSONS BLVD,20160123,38359.0,33710.5
PARSONS BLVD,20160220,40882.5,34842.5
PARSONS BLVD,20160319,39179.5,32682.5
PARSONS BLVD,20160416,39731.5,31580.0
PARSONS BLVD,20160514,40351.5,31924.5
PARSONS BLVD,20160611,37691.5,30173.0
PARSONS BLVD,20160709,36084.0,28395.0
PARSONS BLVD,20160806,40788.0,28117.0
PARSONS BLVD,20160903,36791.5,29527.0
PARSONS BLVD,20161001,39787.0,31490.0
PARSONS BLVD,20161029,40676.5,36102.0
PARSONS BLVD,20161126,40967.5,35392.0
PARSONS BLVD,20161224,36770.0,32301.0
PARSONS BLVD,20170121,37274.5,32860.0
PARSONS BLVD,20170218,40832.5,35615.0
PARSONS BLVD,20170318,40261.5,32883.5
PAVONIA NEWPORT,20150404,110256.0,106017.5
PAVONIA NEWPORT,20150502,202873.0,342609.5
PAVONIA NEWPORT,20150530,112501.0,108916.5
PAVONIA NEWPORT,20150627,109436.0,105871.0
PAVONIA NEWPORT,20150725,112776.5,108651.5
PAVONIA NEWPORT,20150822,371927.0,338219.0
PAVONIA NEWPORT,20150919,114906.0,108710.0
PAVONIA NEWPORT,20151017,120121.5,120140.5
PAVONIA NEWPORT,20151114,109691.5,103577.0
PAVONIA NEWPORT,20151212,101326.0,95475.5
PAVONIA NEWPORT,20160109,95794.5,90286.5
PAVONIA NEWPORT,20160206,324361.5,147009.0
PAVONIA NEWPORT,20160305,106810.0,96869.5
PAVONIA NEWPORT,20160402,109522.0,104665.5
PAVONIA NEWPORT,20160430,110056.0,103445.5
PAVONIA NEWPORT,20160528,258346.5,137881.0
PAVONIA NEWPORT,20160625,112004.0,107423.5
PAVONIA NEWPORT,20160723,113913.0,110772.5
PAVONIA NEWPORT,20160820,104431.0,100448.0
PAVONIA NEWPORT,20160917,116609.0,111699.5
PAVONIA NEWPORT,20161015,113086.5,108747.0
PAVONIA NEWPORT,20161112,111113.5,107406.0
PAVONIA NEWPORT,20161210,111353.5,104330.5
PAVONIA NEWPORT,20170107,101252.0,99303.0
PAVONIA NEWPORT,20170204,104027.0,99795.5
PAVONIA NEWPORT,20170304,108913.5,101290.0
PAVONIA NEWPORT,20150404,77180.0,64066.5
PELHAM BAY PARK,20150418,46252.5,23302.5
PELHAM BAY PARK,20150516,42895.0,23335.0
PELHAM BAY PARK,20150613,43209.5,24969.5
PELHAM BAY PARK,20150711,42754.5,26030.0
PELHAM BAY PARK,20150808,40604.5,23241.5
PELHAM BAY PARK,20150905,41630.5,23094.5
PELHAM BAY PARK,20151003,43320.0,22877.5
PELHAM BAY PARK,20151031,44384.5,26064.0
PELHAM BAY PARK,20151128,44929.5,26668.5
PELHAM BAY PARK,20151226,39047.0,24944.0
PELHAM BAY PARK,20160123,39990.5,24806.0
PELHAM BAY PARK,20160220,42361.5,26842.5
PELHAM BAY PARK,20160319,40559.0,25480.0
PELHAM BAY PARK,20160416,38481.0,23814.5
PELHAM BAY PARK,20160514,38242.5,24801.5
PELHAM BAY PARK,20160611,43181.5,29940.5
PELHAM BAY PARK,20160709,39866.0,26221.0
PELHAM BAY PARK,20160806,38155.5,25832.0
PELHAM BAY PARK,20160903,40125.0,24950.0
PELHAM BAY PARK,20161001,42050.0,24640.0
PELHAM BAY PARK,20161029,43408.5,26249.0
PELHAM BAY PARK,20161126,42081.0,25129.5
PELHAM BAY PARK,20161224,39823.5,23971.5
PELHAM BAY PARK,20170121,40564.0,24873.0
PELHAM BAY PARK,20170218,43340.5,25570.5
PELHAM BAY PARK,20170318,41878.0,24756.5
PELHAM PKWY,20150404,76290.0,33658.5
PELHAM PKWY,20150502,79091.5,34334.0
PELHAM PKWY,20150530,77253.5,34312.5
PELHAM PKWY,20150627,70397.0,31048.0
PELHAM PKWY,20150725,67365.0,30764.0
PELHAM PKWY,20150822,63450.0,29644.0
PELHAM PKWY,20150919,76143.5,33163.5
PELHAM PKWY,20151017,79202.0,34456.0
PELHAM PKWY,20151114,75354.0,32725.5
PELHAM PKWY,20151212,69980.0,31084.5
PELHAM PKWY,20160109,69888.5,30861.5
PELHAM PKWY,20160206,72383.5,31204.5
PELHAM PKWY,20160305,73873.5,31849.0
PELHAM PKWY,20160402,76278.5,32935.5
PELHAM PKWY,20160430,76124.0,32815.0
PELHAM PKWY,20160528,74760.5,32252.0
PELHAM PKWY,20160625,67652.0,30178.5
PELHAM PKWY,20160723,65592.0,30184.5
PELHAM PKWY,20160820,64113.0,30260.0
PELHAM PKWY,20160917,73575.5,34049.0
PELHAM PKWY,20161015,73439.0,34398.0
PELHAM PKWY,20161112,69710.5,31381.0
PELHAM PKWY,20161210,67713.0,29903.5
PELHAM PKWY,20170107,64219.5,36338.0
PELHAM PKWY,20170204,67820.5,30972.5
PELHAM PKWY,20170304,71731.5,32631.5
PELHAM PKWY,20150404,47708.0,27489.5
PRESIDENT ST,20150418,24549.5,25221.5
PRESIDENT ST,20150516,22972.5,22782.5
PRESIDENT ST,20150613,21470.5,21480.5
PRESIDENT ST,20150711,20008.5,20008.5
PRESIDENT ST,20150808,19190.0,19078.5
PRESIDENT ST,20150905,22090.0,22407.5
PRESIDENT ST,20151003,24222.0,24684.5
PRESIDENT ST,20151031,25880.0,27374.0
PRESIDENT ST,20151128,26140.0,27210.0
PRESIDENT ST,20151226,21403.0,22429.5
PRESIDENT ST,20160123,23586.5,25022.0
PRESIDENT ST,20160220,26156.5,27895.0
PRESIDENT ST,20160319,22104.5,21492.5
PRESIDENT ST,20160416,23977.5,23779.5
PRESIDENT ST,20160514,23670.0,23741.5
PRESIDENT ST,20160611,21304.0,20684.0
PRESIDENT ST,20160709,20066.0,19671.5
PRESIDENT ST,20160806,19366.0,18791.5
PRESIDENT ST,20160903,23335.5,24050.5
PRESIDENT ST,20161001,23217.0,23148.5
PRESIDENT ST,20161029,24984.0,25997.0
PRESIDENT ST,20161126,25835.5,27188.5
PRESIDENT ST,20161224,22025.5,23181.5
PRESIDENT ST,20170121,23685.0,24844.0
PRESIDENT ST,20170218,26185.0,27414.5
PRESIDENT ST,20170318,24533.5,24950.0
PROSPECT AV,20150404,80849.0,37397.0
PROSPECT AV,20150502,83709.5,37324.0
PROSPECT AV,20150530,79605.0,36626.5
PROSPECT AV,20150627,63871.0,31988.5
PROSPECT AV,20150725,65400.0,31945.0
PROSPECT AV,20150822,61799.0,30932.5
PROSPECT AV,20150919,79455.0,37114.5
PROSPECT AV,20151017,84434.0,38574.5
PROSPECT AV,20151114,82232.0,40208.5
PROSPECT AV,20151212,76559.5,36573.0
PROSPECT AV,20160109,79497.0,38796.5
PROSPECT AV,20160206,82864.5,39722.0
PROSPECT AV,20160305,82631.0,38607.5
PROSPECT AV,20160402,81298.0,37814.5
PROSPECT AV,20160430,80715.0,35774.0
PROSPECT AV,20160528,79802.5,35561.5
PROSPECT AV,20160625,73782.5,34610.5
PROSPECT AV,20160723,73588.5,34548.5
PROSPECT AV,20160820,70032.5,32173.5
PROSPECT AV,20160917,82397.0,37303.5
PROSPECT AV,20161015,81199.5,36923.0
PROSPECT AV,20161112,81678.5,39392.5
PROSPECT AV,20161210,81541.0,39289.0
PROSPECT AV,20170107,75771.5,37082.5
PROSPECT AV,20170204,79564.5,39319.5
PROSPECT AV,20170304,81721.0,37470.0
PROSPECT AV,20150404,67106.5,39251.5
PROSPECT PARK,20150418,67455.5,51308.5
PROSPECT PARK,20150516,62084.5,49791.5
PROSPECT PARK,20150613,61094.0,50588.0
PROSPECT PARK,20150711,61172.0,46629.5
PROSPECT PARK,20150808,59589.0,45581.5
PROSPECT PARK,20150905,63308.5,47554.0
PROSPECT PARK,20151003,63879.0,48955.5
PROSPECT PARK,20151031,63984.5,54250.5
PROSPECT PARK,20151128,63355.5,52515.0
PROSPECT PARK,20151226,54631.0,45808.0
PROSPECT PARK,20160123,53411.0,44804.5
PROSPECT PARK,20160220,56377.5,47619.5
PROSPECT PARK,20160319,58305.5,44862.5
PROSPECT PARK,20160416,64802.0,49414.5
PROSPECT PARK,20160514,63138.5,48906.0
PROSPECT PARK,20160611,61858.0,49827.5
PROSPECT PARK,20160709,59759.5,47040.0
PROSPECT PARK,20160806,57744.5,45245.5
PROSPECT PARK,20160903,62675.5,46509.5
PROSPECT PARK,20161001,61470.5,46079.0
PROSPECT PARK,20161029,63397.0,52621.5
PROSPECT PARK,20161126,62457.0,51211.5
PROSPECT PARK,20161224,56128.5,46835.5
PROSPECT PARK,20170121,59161.5,50165.0
PROSPECT PARK,20170218,62317.5,52724.5
PROSPECT PARK,20170318,60895.0,45913.0
QUEENS PLAZA,20150404,64189.0,57411.0
QUEENS PLAZA,20150502,69012.5,61134.5
QUEENS PLAZA,20150530,61102.0,55358.0
QUEENS PLAZA,20150627,54772.0,51411.0
QUEENS PLAZA,20150725,54482.5,52746.0
QUEENS PLAZA,20150822,46956.0,43751.0
QUEENS PLAZA,20150919,60299.5,52521.5
QUEENS PLAZA,20151017,59811.0,50286.5
QUEENS PLAZA,20151114,58902.0,51631.5
QUEENS PLAZA,20151212,47530.5,40554.0
QUEENS PLAZA,20160109,50878.5,44807.0
QUEENS PLAZA,20160206,53321.5,46134.5
QUEENS PLAZA,20160305,61005.5,50207.5
QUEENS PLAZA,20160402,64525.0,52662.0
QUEENS PLAZA,20160430,62839.0,51902.0
QUEENS PLAZA,20160528,60123.0,50771.0
QUEENS PLAZA,20160625,53612.0,47809.0
QUEENS PLAZA,20160723,54561.5,49420.0
QUEENS PLAZA,20160820,49735.5,46599.5
QUEENS PLAZA,20160917,65883.0,55611.0
QUEENS PLAZA,20161015,66715.0,55871.5
QUEENS PLAZA,20161112,62399.0,52714.0
QUEENS PLAZA,20161210,61298.0,50480.5
QUEENS PLAZA,20170107,53332.0,45033.5
QUEENS PLAZA,20170204,55490.5,49436.5
QUEENS PLAZA,20170304,65106.5,53454.0
QUEENS PLAZA,20150404,66965.0,37384.5
QUEENSBORO PLZ,20150418,69411.0,20908.0
QUEENSBORO PLZ,20150516,68200.0,20141.5
QUEENSBORO PLZ,20150613,65233.5,20160.0
QUEENSBORO PLZ,20150711,63697.0,19157.5
QUEENSBORO PLZ,20150808,60865.0,18001.0
QUEENSBORO PLZ,20150905,66391.5,19329.0
QUEENSBORO PLZ,20151003,71079.0,20861.0
QUEENSBORO PLZ,20151031,78730.5,23284.5
QUEENSBORO PLZ,20151128,72670.5,22739.5
QUEENSBORO PLZ,20151226,61301.0,18814.0
QUEENSBORO PLZ,20160123,67155.0,20760.5
QUEENSBORO PLZ,20160220,72131.0,22357.0
QUEENSBORO PLZ,20160319,75869.0,22342.0
QUEENSBORO PLZ,20160416,73282.5,21234.0
QUEENSBORO PLZ,20160514,73514.5,21497.0
QUEENSBORO PLZ,20160611,72488.5,22103.0
QUEENSBORO PLZ,20160709,70745.0,20885.5
QUEENSBORO PLZ,20160806,70593.5,20407.0
QUEENSBORO PLZ,20160903,76100.0,22046.5
QUEENSBORO PLZ,20161001,79824.0,23322.0
QUEENSBORO PLZ,20161029,83089.5,24996.5
QUEENSBORO PLZ,20161126,79822.5,24567.0
QUEENSBORO PLZ,20161224,69393.0,21945.5
QUEENSBORO PLZ,20170121,71320.0,23993.0
QUEENSBORO PLZ,20170218,76805.0,24213.0
QUEENSBORO PLZ,20170318,76774.5,22737.0
RALPH AV,20150404,35244.5,15156.0
RALPH AV,20150502,35872.5,15062.5
RALPH AV,20150530,35012.5,15074.0
RALPH AV,20150627,32602.0,13833.5
RALPH AV,20150725,32387.0,13789.5
RALPH AV,20150822,31804.5,13548.5
RALPH AV,20150919,35254.0,14712.0
RALPH AV,20151017,35680.5,14862.0
RALPH AV,20151114,34632.0,14280.5
RALPH AV,20151212,32681.5,13523.5
RALPH AV,20160109,33075.0,14423.0
RALPH AV,20160206,34396.0,14647.5
RALPH AV,20160305,35117.5,14789.5
RALPH AV,20160402,35617.5,14822.5
RALPH AV,20160430,35451.5,14636.0
RALPH AV,20160528,34449.5,14069.5
RALPH AV,20160625,32254.0,13031.5
RALPH AV,20160723,32207.0,12711.5
RALPH AV,20160820,30992.5,12161.5
RALPH AV,20160917,35580.0,14052.5
RALPH AV,20161015,35889.0,14049.0
RALPH AV,20161112,33924.5,13096.0
RALPH AV,20161210,34327.5,13244.0
RALPH AV,20170107,32165.0,13742.5
RALPH AV,20170204,33805.5,14312.5
RALPH AV,20170304,35708.0,14703.0
RALPH AV,20150404,65926.0,35768.5
RECTOR ST,20150418,97852.0,58434.0
RECTOR ST,20150516,98986.0,58525.0
RECTOR ST,20150613,95496.0,57270.0
RECTOR ST,20150711,90842.0,54031.5
RECTOR ST,20150808,88781.5,53708.0
RECTOR ST,20150905,82849.5,49763.0
RECTOR ST,20151003,92901.5,55084.5
RECTOR ST,20151031,94606.0,55208.0
RECTOR ST,20151128,97687.0,57131.0
RECTOR ST,20151226,89355.0,52758.0
RECTOR ST,20160123,85694.5,49598.5
RECTOR ST,20160220,87589.0,47411.0
RECTOR ST,20160319,94196.0,50191.0
RECTOR ST,20160416,91685.5,49983.5
RECTOR ST,20160514,85476.5,50204.0
RECTOR ST,20160611,92094.0,56475.0
RECTOR ST,20160709,89882.0,50260.0
RECTOR ST,20160806,83505.5,53156.0
RECTOR ST,20160903,83175.5,52879.0
RECTOR ST,20161001,101004.5,273431.0
RECTOR ST,20161029,93483.0,50428.0
RECTOR ST,20161126,95192.0,54916.0
RECTOR ST,20161224,85264.0,48951.0
RECTOR ST,20170121,91330.0,42448.0
RECTOR ST,20170218,91721.5,40573.5
RECTOR ST,20170318,93367.5,41007.0
RIT MANHATTAN,20150404,24324.0,328.0
RIT MANHATTAN,20150502,31039.0,382.5
RIT MANHATTAN,20150530,26294.0,383.5
RIT MANHATTAN,20150627,25256.5,349.0
RIT MANHATTAN,20150725,25838.5,358.5
RIT MANHATTAN,20150822,25011.0,370.5
RIT MANHATTAN,20150919,25445.0,367.5
RIT MANHATTAN,20151017,24590.5,314.0
RIT MANHATTAN,20151114,19927.0,250.0
RIT MANHATTAN,20151212,20062.0,255.0
RIT MANHATTAN,20160109,17322.5,253.5
RIT MANHATTAN,20160206,18424.0,242.0
RIT MANHATTAN,20160305,22600.5,264.0
RIT MANHATTAN,20160402,26527.0,330.5
RIT MANHATTAN,20160430,27364.5,338.5
RIT MANHATTAN,20160528,27431.5,415.0
RIT MANHATTAN,20160625,26396.0,454.5
RIT MANHATTAN,20160723,25517.5,382.0
RIT MANHATTAN,20160820,25295.5,384.5
RIT MANHATTAN,20160917,26014.5,314.5
RIT MANHATTAN,20161015,25943.5,313.0
RIT MANHATTAN,20161112,18406.0,327.0
RIT MANHATTAN,20161210,21530.0,257.0
RIT MANHATTAN,20170107,15648.0,219.5
RIT MANHATTAN,20170204,16312.0,215.5
RIT MANHATTAN,20170304,15162.0,188.5
RIT MANHATTAN,20150404,61232.0,41369.0
ROCKAWAY AV,20150418,33585.0,18565.5
ROCKAWAY AV,20150516,33323.0,18466.0
ROCKAWAY AV,20150613,31987.5,17483.0
ROCKAWAY AV,20150711,30140.5,16049.5
ROCKAWAY AV,20150808,29699.5,15644.0
ROCKAWAY AV,20150905,31607.0,16861.0
ROCKAWAY AV,20151003,34595.5,18046.0
ROCKAWAY AV,20151031,34164.5,17153.5
ROCKAWAY AV,20151128,33751.0,16625.5
ROCKAWAY AV,20151226,29712.0,15187.5
ROCKAWAY AV,20160123,32294.0,16011.0
ROCKAWAY AV,20160220,33622.5,16804.0
ROCKAWAY AV,20160319,43728.0,26456.5
ROCKAWAY AV,20160416,73082.0,50848.5
ROCKAWAY AV,20160514,77482.0,55337.0
ROCKAWAY AV,20160611,69199.0,48753.5
ROCKAWAY AV,20160709,66191.5,47564.0
ROCKAWAY AV,20160806,67721.5,48946.0
ROCKAWAY AV,20160903,72118.0,52102.5
ROCKAWAY AV,20161001,69095.5,48978.5
ROCKAWAY AV,20161029,73237.0,53675.5
ROCKAWAY AV,20161126,73834.5,54675.5
ROCKAWAY AV,20161224,64769.5,47793.5
ROCKAWAY AV,20170121,68872.5,51599.5
ROCKAWAY AV,20170218,73539.0,53938.0
ROCKAWAY AV,20170318,69530.0,47699.5
ROCKAWAY BLVD,20150404,39537.5,2634.5
ROCKAWAY BLVD,20150502,40142.5,3813.5
ROCKAWAY BLVD,20150530,9582.0,6530.5
ROCKAWAY BLVD,20150627,7775.0,6460.5
ROCKAWAY BLVD,20150725,6987.5,2711.0
ROCKAWAY BLVD,20150822,83832479.5,17365.0
ROCKAWAY BLVD,20150919,34818.0,9065.0
ROCKAWAY BLVD,20151017,40452.0,11053.5
ROCKAWAY BLVD,20151114,41036.0,11554.0
ROCKAWAY BLVD,20151212,38395.5,10754.5
ROCKAWAY BLVD,20160109,37832.5,11247.5
ROCKAWAY BLVD,20160206,37251.0,10345.5
ROCKAWAY BLVD,20160305,45846.5,12396.5
ROCKAWAY BLVD,20160402,44966.5,12548.5
ROCKAWAY BLVD,20160430,44871.5,12852.5
ROCKAWAY BLVD,20160528,43214.5,12862.0
ROCKAWAY BLVD,20160625,46119.5,14401.0
ROCKAWAY BLVD,20160723,42374.0,13320.5
ROCKAWAY BLVD,20160820,41650.0,12974.5
ROCKAWAY BLVD,20160917,47728.0,13726.5
ROCKAWAY BLVD,20161015,48190.5,14088.0
ROCKAWAY BLVD,20161112,46446.5,12978.5
ROCKAWAY BLVD,20161210,47666.5,13782.0
ROCKAWAY BLVD,20170107,41763.5,12329.5
ROCKAWAY BLVD,20170204,42943.0,12689.0
ROCKAWAY BLVD,20170304,46153.5,13466.0
ROCKAWAY BLVD,20150404,30982.0,13483.5
SENECA AV,20150418,18742.0,16770.5
SENECA AV,20150516,17901.5,15186.5
SENECA AV,20150613,15009.5,12932.5
SENECA AV,20150711,14806.0,12713.5
SENECA AV,20150808,14617.0,12421.0
SENECA AV,20150905,15389.0,13162.5
SENECA AV,20151003,16242.0,14438.0
SENECA AV,20151031,16692.5,13761.0
SENECA AV,20151128,16587.5,13336.0
SENECA AV,20151226,14608.5,12286.5
SENECA AV,20160123,15486.5,12753.0
SENECA AV,20160220,15331.0,12803.0
SENECA AV,20160319,16067.0,13937.0
SENECA AV,20160416,16411.0,14074.0
SENECA AV,20160514,15968.5,14015.0
SENECA AV,20160611,15886.5,13546.0
SENECA AV,20160709,15495.5,13249.5
SENECA AV,20160806,15903.0,13504.5
SENECA AV,20160903,16527.0,13835.5
SENECA AV,20161001,16869.0,14513.5
SENECA AV,20161029,17114.0,14190.5
SENECA AV,20161126,16469.0,13199.5
SENECA AV,20161224,15185.0,12415.5
SENECA AV,20170121,15780.5,13033.5
SENECA AV,20170218,15731.0,12675.5
SENECA AV,20170318,14160.5,12009.0
SHEEPSHEAD BAY,20150404,82345.0,69336.5
SHEEPSHEAD BAY,20150502,84590.0,71281.5
